img_filename,imdbId,Title,Genre,Drama,Comedy,Romance,Crime,Short,Adventure,Mystery,Horror,Musical ,Fantasy,Family ,Action,Western,History,War,Thriller,Animation,Biography,Documentary ,Sport
3772.jpg,3772,Cinderella (1914),Fantasy|Drama,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13823.jpg,13823,Alice's Wonderland (1923),Animation|Comedy|Short,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23198.jpg,23198,The Match King (1932),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23563.jpg,23563,Das Testament des Dr. Mabuse (1933),Crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12532.jpg,12532,Orphans of the Storm (1921),Drama|History|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23993.jpg,23993,Ex-Lady (1933),Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23028.jpg,23028,Hot Saturday (1932),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19429.jpg,19429,Street Angel (1928),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155.jpg,10155,The Garage (1920),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18806.jpg,18806,The Crowd (1928),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19850.jpg,19850,Erotikon (1929),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17423.jpg,17423,Sparrows (1926),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22149.jpg,22149,Millie (1931),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17196.jpg,17196,Nana (1926),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13992.jpg,13992,Dnevnik Glumova (1923),Short,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19935.jpg,19935,The Godless Girl (1929),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23151.jpg,23151,The Lost Squadron (1932),Drama|History|War,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24762.jpg,24762,What - No Beer? (1933),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19558.jpg,19558,The Wedding March (1928),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23101.jpg,23101,Kongo (1932),Drama|Horror,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19843.jpg,19843,Dynamite (1929),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24593.jpg,24593,The Son of Kong (1933),Adventure|Comedy|Fantasy,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19532.jpg,19532,The Viking (1928),Action|Adventure|History,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14142.jpg,14142,The Hunchback of Notre Dame (1923),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014.jpg,3014,Ingeborg Holm (1913),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23327.jpg,23327,The Penquin Pool Murder (1932),Comedy|Drama|Mystery,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19412.jpg,19412,Speedy (1928),Action|Comedy|Family,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22735.jpg,22735,The Cabin in the Cotton (1932),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20414.jpg,20414,The Skeleton Dance (1929),Animation|Family|Short,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22454.jpg,22454,Svengali (1931),Drama|Horror|Romance,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23396.jpg,23396,"Ride Him, Cowboy (1932)",Romance|Western,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23236.jpg,23236,The Monster Walks (1932),Horror,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15016.jpg,15016,The Iron Horse (1924),History|Romance|Western,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24293.jpg,24293,The Man from Monterey (1933),Western,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21016.jpg,21016,Just Imagine (1930),Comedy|Fantasy|Musical,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12752.jpg,12752,The Three Musketeers (1921),Action|Adventure|Romance,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21919.jpg,21919,It's Tough to Be Famous (1932),Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13059.jpg,13059,Der var engang (1922),Drama|Family|Fantasy,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23312.jpg,23312,Pack Up Your Troubles (1932),Comedy|War,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21040.jpg,21040,Ladies of Leisure (1930),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075.jpg,17075,The Lodger (1927),Crime|Drama|Mystery,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20269.jpg,20269,Piccadilly (1929),Drama|Crime,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13257.jpg,13257,Hí_xan (1922),Documentary|Fantasy|Horror,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19379.jpg,19379,Show People (1928),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22436.jpg,22436,Street Scene (1931),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23488.jpg,23488,Smilin' Through (1932),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21148.jpg,21148,Min and Bill (1930),Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25499.jpg,25499,Midnight (1934),Crime|Drama|Film-Noir,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24475.jpg,24475,The Prizefighter and the Lady (1933),Comedy|Crime|Romance,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16480.jpg,16480,The Vanishing American (1925),Western,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17534.jpg,17534,West Point (1927),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11960.jpg,11960,The Wildcat (1921),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23261.jpg,23261,No Blood Relation (1932),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18183.jpg,18183,My Best Girl (1927),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22670.jpg,22670,Betty Boop's Museum (1932),Animation|Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23486.jpg,23486,Skyscraper Souls (1932),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15224.jpg,15224,Peter Pan (1924),Adventure|Fantasy|Family,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19946.jpg,19946,The Great Gabbo (1929),Drama|Musical|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112.jpg,20112,The Love Parade (1929),Comedy|Musical|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21409.jpg,21409,Sous les toits de Paris (1930),Comedy|Drama|Musical,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25347.jpg,25347,Kid Millions (1934),Comedy|Musical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13099.jpg,13099,The Electric House (1922),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23956.jpg,23956,Don Quixote (1933),Adventure|Comedy|Drama,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9899.jpg,9899,Back Stage (1919),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20530.jpg,20530,Un Chien Andalou (1929),Short|Fantasy|Horror,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20691.jpg,20691,The Big Trail (1930),Adventure|Western|Romance,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21331.jpg,21331,The Blood of a Poet (1932),Fantasy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23458.jpg,23458,Shanghai Express (1932),Adventure|Drama|Romance,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7361.jpg,7361,Snow White (1916),Fantasy|Romance,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21079.jpg,21079,Little Caesar (1931),Action|Crime|Drama,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13472.jpg,13472,Our Gang (1922),Short|Comedy|Family,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19422.jpg,19422,Steamboat Willie (1928),Animation|Family|Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24792.jpg,24792,Ye Olden Days (1933),Animation|Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15634.jpg,15634,Body and Soul (1925),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21746.jpg,21746,Cimarron (1931),Drama|Western,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25329.jpg,25329,Power (1934),Drama|History|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14218.jpg,14218,The Love Nest (1923),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18972.jpg,18972,Hangman's House (1928),Drama|Romance|Thriller,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18826.jpg,18826,Les deux timides (1928),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19074.jpg,19074,"Laugh, Clown, Laugh (1928)",Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23814.jpg,23814,The Bitter Tea of General Yen (1933),Drama|Romance|War,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19655.jpg,19655,Asphalt (1929),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21800.jpg,21800,Dishonored (1931),Drama|Romance|War,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10195.jpg,10195,The Grim Game (1919),Adventure|Drama,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24610.jpg,24610,State Fair (1933),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17418.jpg,17418,Sorok pervyy (1927),Drama|War,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19254.jpg,19254,The Passion of Joan of Arc (1928),Biography|Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19286.jpg,19286,Storm Over Asia (1928),Drama|War,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4101.jpg,4101,His New Profession (1914),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13571.jpg,13571,SalomÌ© (1922),Biography|Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13442.jpg,13442,Nosferatu (1922),Fantasy|Horror,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22119.jpg,22119,Man of the World (1931),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17448.jpg,17448,Tartuffe (1925),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24044.jpg,24044,Gabriel Over the White House (1933),Drama|Fantasy|Romance,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19109.jpg,19109,Lonesome (1928),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24028.jpg,24028,Footlight Parade (1933),Comedy|Musical|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11071.jpg,11071,Convict 13 (1920),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20163.jpg,20163,Menschen am Sonntag (1930),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23293.jpg,23293,The Old Dark House (1932),Comedy|Horror,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13802.jpg,13802,The Young Rajah (1922),Romance|Drama,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20668.jpg,20668,The Bat Whispers (1930),Crime|Thriller|Horror,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23285.jpg,23285,Number 17 (1932),Crime|Mystery|Thriller,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24674.jpg,24674,To the Last Man (1933),Romance|Western,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7194.jpg,7194,Police (1916),Comedy|Short,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20585.jpg,20585,Why Be Good? (1929),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25316.jpg,25316,It Happened One Night (1934),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23374.jpg,23374,Rasputin and the Empress (1932),Biography|Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19649.jpg,19649,Arsenal (1929),Drama|War,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12364.jpg,12364,Kí_rkarlen (1921),Drama|Fantasy|Horror,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14341.jpg,14341,Our Hospitality (1923),Comedy|Romance|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12675.jpg,12675,The Sheik (1921),Adventure|Drama|Romance,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22236.jpg,22236,Other Men's Women (1931),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413.jpg,4413,The Ocean Waif (1916),Short|Comedy|Drama,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069.jpg,24069,Gold Diggers of 1933 (1933),Comedy|Drama|Musical,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16895.jpg,16895,For Heaven's Sake (1926),Action|Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9968.jpg,9968,Broken Blossoms or The Yellow Man and the Girl (1919),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24124.jpg,24124,His Private Secretary (1933),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23973.jpg,23973,The Eagle and the Hawk (1933),War|Action|Drama,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23456.jpg,23456,The Shadow of the Eagle (1932),Crime|Drama|Mystery,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13741.jpg,13741,The Loves of Pharaoh (1922),Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19585.jpg,19585,The Wind (1928),Drama|Romance|Western,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18392.jpg,18392,Shooting Stars (1928),Drama|Western,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22183.jpg,22183,Mí_dchen in Uniform (1931),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24906.jpg,24906,Born to Be Bad (1934),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20446.jpg,20446,The Squall (1929),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12253.jpg,12253,Hard Luck (1921),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14760.jpg,14760,Captain January (1924),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10281.jpg,10281,Ich mÌ¦chte kein Mann sein (1918),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25202.jpg,25202,Great Expectations (1934),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23948.jpg,23948,Dinner at Eight (1933),Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20876.jpg,20876,Feet First (1930),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873.jpg,4873,Alice in Wonderland (1915),Adventure|Family|Fantasy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7108.jpg,7108,The Mystery of the Leaping Fish (1916),Comedy|Short,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19777.jpg,19777,The Cocoanuts (1929),Comedy|Musical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21577.jpg,21577,L'Age d'Or (1930),Comedy|Drama|Horror,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24500.jpg,24500,Riders of Destiny (1933),Music|Romance|Western,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8634.jpg,8634,Straight Shooting (1917),Western,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15119.jpg,15119,The Marriage Circle (1924),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22879.jpg,22879,A Farewell to Arms (1932),Drama|Romance|War,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21807.jpg,21807,Don't Bet on Women (1931),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21885.jpg,21885,A Free Soul (1931),Crime|Drama|Romance,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19195.jpg,19195,The Mysterious Lady (1928),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23194.jpg,23194,The Mask of Fu Manchu (1932),Adventure|Horror|Sci-Fi,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13386.jpg,13386,Merry-Go-Round (1923),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23249.jpg,23249,Murders in the Rue Morgue (1932),Crime|Horror|Mystery,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24989.jpg,24989,The Clairvoyant (1935),Drama|Mystery|Romance,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5074.jpg,5074,The Champion (1915),Short|Comedy|Sport,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9369.jpg,9369,Mickey (1918),Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23369.jpg,23369,Rain (1932),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19630.jpg,19630,Alibi (1929),Crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134.jpg,4134,Hypocrites (1915),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25373.jpg,25373,The Lawless Frontier (1934),Romance|Western,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14900.jpg,14900,Finances of the Grand Duke (1924),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21408.jpg,21408,Soup to Nuts (1930),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12304.jpg,12304,The Idle Class (1921),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20640.jpg,20640,Animal Crackers (1930),Comedy|Musical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22802.jpg,22802,The Dark Horse (1932),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17350.jpg,17350,The Scarlet Letter (1926),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19646.jpg,19646,L'argent (1928),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23382.jpg,23382,Red Dust (1932),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13372.jpg,13372,Manslaughter (1922),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23337.jpg,23337,The Pie-Covered Wagon (1932),Comedy|Western|Short,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24768.jpg,24768,The Whispering Shadow (1933),Action|Crime|Mystery,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14497.jpg,14497,Souls for Sale (1923),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15174.jpg,15174,Die Nibelungen: Kriemhilds Rache (1924),Adventure|Drama|Fantasy,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18526.jpg,18526,Underworld (1927),Crime|Drama|Film-Noir,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12494.jpg,12494,Der mí_de Tod (1921),Drama|Fantasy|Thriller,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15589.jpg,15589,The Awful Truth (1925),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18909.jpg,18909,Four Sons (1928),Drama|War,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18876.jpg,18876,The Farmer's Wife (1928),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23955.jpg,23955,Doctor Bull (1933),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21633.jpg,21633,The Bachelor Father (1931),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24852.jpg,24852,Babes in Toyland (1934),Comedy|Family|Fantasy,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18770.jpg,18770,La chute de la maison Usher (1928),Horror,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18192.jpg,18192,Napoleon (1927),Biography|Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24991.jpg,24991,Cleopatra (1934),Biography|Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14538.jpg,14538,Three Ages (1923),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7880.jpg,7880,Easy Street (1917),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21576.jpg,21576,ÌÛ propos de Nice (1930),Documentary|Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20475.jpg,20475,Diary of a Lost Girl (1929),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10726.jpg,10726,"Die Spinnen, 1. Teil - Der Goldene See (1919)",Adventure|Western,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22353.jpg,22353,Seas Beneath (1931),Action|Drama|War,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24353.jpg,24353,Morning Glory (1933),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14406.jpg,14406,Return to Reason (1923),Short,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17463.jpg,17463,3 Bad Men (1926),Romance|Western,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21836.jpg,21836,Emil und die Detektive (1931),Adventure|Family|Drama,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21015.jpg,21015,The Shame of Mary Boyle (1929),Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4008.jpg,4008,Gertie the Dinosaur (1914),Animation|Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20142.jpg,20142,The Manxman (1929),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14872.jpg,14872,Entr'acte (1924),Short|Fantasy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19400.jpg,19400,The Smart Set (1928),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20821.jpg,20821,The Devil to Pay! (1930),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22191.jpg,22191,The Naughty Flirt (1931),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21607.jpg,21607,An American Tragedy (1931),Romance|Drama,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18795.jpg,18795,The Cossacks (1928),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24359.jpg,24359,Murder in the Private Car (1934),Mystery|Romance,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17775.jpg,17775,La coquille et le clergyman (1928),Short,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
